t,S_A_nats,dH_A,Pi_t,good_time,Pi_fluct,trace_norm_d,I_AB,Pi_rate,Pi_eng
2.1000000000000005,1.1028610000056218,3.2626710870034046,13.303969245968519,0,13.303969245968519,1.6619481090287598,2.2116394122930587,13.303969245968519,7.958081714415819
2.2,1.1549828609834678,3.2420016026537697,14.325082689454069,0,14.325082689454069,1.6926382774900408,2.316434075118064,14.325082689454069,8.673786134482008
2.3,1.2066660374963543,3.221736102267529,15.345902900338556,0,15.345902900338556,1.720639448105105,2.4201708923302983,15.345902900338556,9.408558432153049
2.3999999999999995,1.2578032925852407,3.20193166642713,16.3603559097325,0,16.3603559097325,1.7460559503182274,2.522723005160487,16.3603559097325,10.16001511702375
2.499999999999999,1.3081786316370962,3.1826241281444005,17.359281380482837,0,17.359281380482837,1.7690113613958225,2.623854494085159,17.359281380482837,10.924263055898605
2.5999999999999988,1.3574561146636197,3.163828580754098,18.329850723046455,0,18.329850723046455,1.7896450112088926,2.723206342581882,18.329850723046455,11.695513458228472
2.6999999999999984,1.4051912610926964,3.145543254703314,19.255676560651146,0,19.255676560651146,1.8081065851870013,2.8203098238078437,19.255676560651146,12.466022947054482
2.799999999999998,1.4508626415759882,3.127756309354051,20.117641755078747,0,20.117641755078747,1.8245509870489338,2.914620707631776,20.117641755078747,13.226387829361611
2.8999999999999977,1.4939175844154764,3.110454565599712,20.895340987233574,0,20.895340987233574,1.8391343943356118,3.0055633987471784,20.895340987233574,13.966140107403469
2.9999999999999973,1.5338240644390728,3.0936328575521457,21.56892440079916,0,21.56892440079916,1.8520114695711651,3.0925734862355543,21.56892440079916,14.674534957471039
3.099999999999997,1.570120764676528,3.0773025620998706,22.1210738697707,0,22.1210738697707,1.8633331774646267,3.175129732551179,22.1210738697707,15.341390703448772
3.1999999999999966,1.6024585908626439,3.0614979869484538,22.538831856935722,0,22.538831856935722,1.8732446123912134,3.252771027222184,22.538831856935722,15.95784663606775
3.2999999999999963,1.6306290108490582,3.0462796325213173,22.81503758493005,0,22.81503758493005,1.8818825275933404,3.3250987725284893,22.81503758493005,16.51693585153806
3.399999999999996,1.654576960445934,3.031733828908838,22.949196938677023,0,22.949196938677023,1.889372674572909,3.391769191972776,22.949196938677023,17.013917924656976
3.4999999999999956,1.6743983132077613,3.0179688026374984,22.9477073416733,0,22.9477073416733,1.8958274068989491,3.452482236273216,22.9477073416733,17.446365899514646
3.599999999999995,1.6903238088272279,3.0051077586044985,22.82345750389301,0,22.82345750389301,1.9013441393099402,3.5069737938025423,22.82345750389301,17.814042292822677
3.699999999999995,1.7026927378883074,2.9932799853802217,22.594902089432615,0,22.594902089432615,1.9060051415666126,3.555016104026059,22.594902089432615,18.118623389013628
3.7999999999999945,1.711920519222841,2.9826112409611847,22.28475402980947,0,22.28475402980947,1.9098788475875699,3.5964283964590464,22.28475402980947,18.363339599306823
3.899999999999994,1.7184645436549153,2.9732147135097566,21.918435507132987,0,21.918435507132987,1.913022499451259,3.6310967677638146,21.918435507132987,18.55259534479884
3.999999999999994,1.7227922887075873,2.9651836760436856,21.522393962166877,0,21.522393962166877,1.9154856563093783,3.6589999396791755,21.522393962166877,18.6916190886699
4.099999999999993,1.725354779004972,2.9585866015501443,21.122350439511763,0,21.122350439511763,1.9173139663249603,3.6802362246177975,21.122350439511763,18.786176272979574
4.199999999999993,1.7265671053315559,2.953465044383963,20.741539026067194,0,20.741539026067194,1.9185526353912359,3.6950468056887007,20.741539026067194,18.842357592694366
4.299999999999993,1.726796149270073,2.949834114246184,20.39903982595124,0,20.39903982595124,1.9192491722615141,3.7038311131151205,20.39903982595124,18.866434880152855
4.399999999999992,1.7263542022973037,2.947684962393282,20.108391665964554,0,20.108391665964554,1.9194551601856595,3.7071513768669018,20.108391665964554,18.86476034797254
4.499999999999992,1.7254961760361744,2.946988441372984,19.876741532521233,0,19.876741532521233,1.9192269326783638,3.7057251381442384,19.876741532521233,18.84367638615454
4.599999999999992,1.724417931179384,2.947699032571883,19.7047762421299,0,19.7047762421299,1.9186250956282127,3.70040648589273,19.7047762421299,18.80940694394395
4.699999999999991,1.7232541808699866,2.949758262467869,19.58755452419632,0,19.58755452419632,1.9177128669448273,3.692158862173997,19.58755452419632,18.767920115384527
4.799999999999991,1.7220764112533724,2.953097110966047,19.516152329705914,0,19.516152329705914,1.9165532478976162,3.682023498500284,19.516152329705914,18.724779078167902
4.899999999999991,1.7208935546447088,2.957637285105603,19.479825001859428,0,19.479825001859428,1.915205135772058,3.671084229247087,19.479825001859428,18.685007200347393
4.99999999999999,1.7196591869297517,2.963291604798153,19.468211738632906,0,19.468211738632906,1.913718640104819,3.660412452599181,19.468211738632906,18.652918769429753
5.09999999999999,1.7182874207092764,2.9699640422106857,19.473011505301347,0,19.473011505301347,1.9121300429374195,3.650941720366735,19.473011505301347,18.631675102173855
5.1999999999999895,1.716675879501929,2.9775501095288766,19.488848906723128,0,19.488848906723128,1.9104569955073207,3.6432351012815047,19.488848906723128,18.622354151897856
5.299999999999989,1.7147305815542864,2.9859382684058615,19.513509803679696,0,19.513509803679696,1.9086946213038694,3.63726307952231,19.513509803679696,18.623076724148014
5.399999999999989,1.712386461684752,2.995012842238226,19.547590613608612,0,19.547590613608612,1.9068131718972556,3.6324288283410238,19.547590613608612,18.62934511659816
5.4999999999999885,1.7096188047535055,3.004658588357113,19.59465111236208,0,19.59465111236208,1.9047577581685398,3.6279619223229305,19.59465111236208,18.636190353152017
5.599999999999988,1.7064437418508416,3.0147666966613826,19.661533917888473,0,19.661533917888473,1.9024504776080278,3.623336337531186,19.661533917888473,18.640361628549964
5.699999999999988,1.7029089124360655,3.0252416025696425,19.758037464674945,0,19.758037464674945,1.8997950106615644,3.6185938494146614,19.758037464674945,18.641949330703664
5.799999999999987,1.6990778052050275,3.036007711430609,19.88832267455831,0,19.88832267455831,1.8966834993774744,3.613206638195215,19.88832267455831,18.638413246487403
5.899999999999987,1.6950127771478316,3.0470149882385846,20.049865651137328,0,20.049865651137328,1.893005280092011,3.606305129700902,20.049865651137328,18.625589902352523
5.999999999999987,1.6907618235664528,3.0582424036891642,20.23568979724406,0,20.23568979724406,1.8886568437096976,3.597347475976302,20.23568979724406,18.601018648327624
6.099999999999986,1.6863525355125362,3.0696984470729225,20.433301315258987,0,20.433301315258987,,3.5859752785567203,20.433301315258987,18.56313724862741
6.199999999999986,1.681793855264439,3.0814182892130773,20.625368480900228,0,20.625368480900228,,3.5719809044238473,20.625368480900228,18.51111359063068
6.299999999999986,1.6770836062173768,3.0934576494141806,20.79157736379101,0,20.79157736379101,,3.555317360455166,20.79157736379101,18.444940639281477
6.399999999999985,1.672218667925235,3.105883915736659,20.911159741530287,0,20.911159741530287,,3.536123358806132,20.911159741530287,18.36562423011386
6.499999999999985,1.6672053362206036,3.1187655065155764,20.965637266603412,0,20.965637266603412,,3.514758947007717,20.965637266603412,18.27541968495445
6.5999999999999845,1.6620688632037068,3.1321607660835458,20.94144590244714,0,20.94144590244714,,3.4918686249208553,20.94144590244714,18.178203237250326
6.699999999999984,1.6568619989860593,3.14610780016507,20.8323360403341,0,20.8323360403341,,3.4685148699001758,20.8323360403341,18.080211124202428
6.799999999999984,1.6516717621836705,3.1606165475550974,20.637741202473787,0,20.637741202473787,,3.4457391934347474,20.637741202473787,17.987796111059904
6.8999999999999835,1.6466220665649476,3.1756640641125595,20.35762751861766,0,20.35762751861766,,3.423636260488047,20.35762751861766,17.902599789036522
6.999999999999983,1.6418686444786317,3.191193512174848,19.998554104142087,0,19.998554104142087,,3.4025626932101627,19.998554104142087,17.827797208531234
7.099999999999983,1.637583436055177,3.207116784923028,19.57290152146252,0,19.57290152146252,,3.383118550041922,19.57290152146252,17.7678724562242
7.199999999999982,1.6339287600328085,3.2233201496085555,19.09738224606088,0,19.09738224606088,,3.3657547381461734,19.09738224606088,17.72633800237791
7.299999999999982,1.6310259997717145,3.2396718616088997,18.59417316766118,0,18.59417316766118,,3.3507327636284456,18.59417316766118,17.705235188972804
7.399999999999982,1.628926749791158,3.25603045670364,18.095447240725065,0,18.095447240725065,,3.338310813024745,18.095447240725065,17.705850095072872
7.499999999999981,1.6275942028407901,3.2722524097417063,17.644362526798982,0,17.644362526798982,,3.3287603673535573,17.644362526798982,17.72864168591334
7.599999999999981,1.6268991364421783,3.2881980508368702,17.286953490459563,0,17.286953490459563,,3.322325543938529,17.286953490459563,17.773001662375556
7.699999999999981,1.6266306369195447,3.303735013964252,17.05852834722905,0,17.05852834722905,,3.319216646035488,17.05852834722905,17.837326168527326
7.79999999999998,1.6265190356502623,3.318738987003981,16.97511762175864,0,16.97511762175864,,3.3196605186725265,16.97511762175864,17.919501376362994
7.89999999999998,1.6262676251541504,3.3330920506695745,17.032205909857943,0,17.032205909857943,,3.3236763338378283,17.032205909857943,18.015986549401536
7.99999999999998,1.625589263379006,3.346679348487371,17.207117955507474,0,17.207117955507474,,3.3306577124361825,17.207117955507474,18.11986380626633
8.09999999999998,1.6242431434725448,3.3593851451396683,17.466851154927756,0,17.466851154927756,,3.339793676507778,17.466851154927756,18.22344488731473
8.199999999999982,1.6220662679104476,3.3710894537411025,17.774381715534318,0,17.774381715534318,,3.3501853556915577,17.774381715534318,18.319250687332353
8.299999999999983,1.6189944624966657,3.381666323635856,18.09399151653105,0,18.09399151653105,,3.3609727502042324,18.09399151653105,18.400986523816734
8.399999999999984,1.6150694740367602,3.3909845943138173,18.395184754982857,0,18.395184754982857,,3.371473023542313,18.395184754982857,18.464464398788817
8.499999999999986,1.6104313769089438,3.398911486612131,18.655538297229402,0,18.655538297229402,,3.381265717134824,18.655538297229402,18.508080497400243
8.599999999999987,1.6052983261537828,3.405318893123173,18.862526411591272,0,18.862526411591272,,3.390210227981325,18.862526411591272,18.53276294026309
8.699999999999989,1.5999378488922222,3.4100917313609798,19.01364945058294,0,19.01364945058294,,3.398400112587492,19.01364945058294,18.541449537819354
8.79999999999999,1.5946348413258322,3.4131373184377756,19.114784043455874,0,19.114784043455874,,3.4060548204848304,19.114784043455874,18.538160751106425
8.899999999999991,1.589661070421461,3.414394480616038,19.17759341028669,0,19.17759341028669,,3.4133872631752293,19.17759341028669,18.52694439840245
8.999999999999993,1.5852495388555754,3.4138410642476607,19.217154058558265,0,19.217154058558265,,3.420544383127199,19.217154058558265,18.511267794210074
9.099999999999994,1.5815752317323846,3.4114986741679907,19.25011384516381,0,19.25011384516381,,3.427620848315303,19.25011384516381,18.493871582723273
9.199999999999996,1.5787422941455524,3.4074338088869593,19.292980239385034,0,19.292980239385034,,3.4346577826066294,19.292980239385034,18.4766037038772
9.299999999999997,1.5767770357885835,3.4017550402371897,19.36034843074893,0,19.36034843074893,,3.4415910000206966,19.36034843074893,18.460037567748873
9.399999999999999,1.5756262965060703,3.394606430832562,19.462859546965927,0,19.462859546965927,,3.448112369047376,19.462859546965927,18.44268125581463
9.5,1.5751613569771323,3.386157917453907,19.605405359994894,0,19.605405359994894,,3.453538364287668,19.605405359994894,18.420293328856726
9.600000000000001,1.5751884393674898,3.376593832725585,19.787521044043654,0,19.787521044043654,,3.457028936384297,19.787521044043654,18.387147222640095
9.700000000000003,1.5754675528589974,3.3661010206447375,20.004182942211283,0,20.004182942211283,,3.4578265034194526,20.004182942211283,18.337486514361785
9.800000000000004,1.5757414559438354,3.35485807309514,20.246130612603384,0,20.246130612603384,,3.455344583620802,20.246130612603384,18.26629540658075
9.900000000000006,1.57577518734838,3.3430270538753306,20.500579707158234,0,20.500579707158234,,3.449244548091774,20.500579707158234,18.17013421915644
10.000000000000007,1.5754035976578342,3.3307487003413474,20.75256961396764,0,20.75256961396764,,3.4395286382341443,20.75256961396764,18.048147425720973
10.100000000000009,1.5745800590084844,3.318141554635788,20.986794515056566,0,20.986794515056566,,3.426621079777256,20.986794515056566,17.902996995092415
10.20000000000001,1.5734155214867873,3.3053048616983096,21.189429751992417,0,21.189429751992417,,3.4113787280403987,21.189429751992417,17.741277524535022
10.300000000000011,1.5721951023080483,3.2923244815097523,21.350077016376847,0,21.350077016376847,,3.3950954280611056,21.350077016376847,17.57361291548595
10.400000000000013,1.571360412370003,3.2792805977282184,21.463681532831977,0,21.463681532831977,,3.3795111292809326,21.463681532831977,17.414390070220783
10.500000000000014,1.5714499444211487,3.266255742218934,21.531384751276402,0,21.531384751276402,,3.3666605374061565,21.531384751276402,17.280251802062576
10.600000000000016,1.5729977451861386,3.253341637518147,21.55971751327911,0,21.55971751327911,,3.3585498275247265,21.55971751327911,17.187375585778465
10.700000000000017,1.57640479786108,3.2406435871100423,21.55489564784338,0,21.55489564784338,,3.3566157716196834,21.55489564784338,17.14749353785557
10.800000000000018,1.581818675495508,3.2282815755753758,21.516387279611916,0,21.516387279611916,,3.3612156561607955,21.516387279611916,17.164236265337124
10.90000000000002,1.589071876820521,3.216387803335205,21.438705814753376,0,21.438705814753376,,3.371623713053505,21.438705814753376,17.23260954223489
11.000000000000021,1.597711773152915,3.2051009796947527,21.314860433188077,0,21.314860433188077,,3.386387561294329,21.314860433188077,17.341106784556846
11.100000000000023,1.607106450658918,3.194558233521894,21.139673026482388,0,21.139673026482388,,3.403717372958546,21.139673026482388,17.4746684646532
11.200000000000024,1.6165760655864427,3.184885883441554,20.91366246417221,0,20.91366246417221,,3.421826222808327,20.91366246417221,17.617649704065702
11.300000000000026,1.6255057365447028,3.176190473817785,20.645568817603294,0,20.645568817603294,,3.4392044954460075,20.645568817603294,17.75632335123104
11.400000000000027,1.6334211728539285,3.1685514008240196,20.352135467403276,0,20.352135467403276,,3.454812325536468,20.352135467403276,17.88065393229252
11.500000000000028,1.6400258263385123,3.1620161404240945,20.05509052675391,0,20.05509052675391,,3.4681673876735957,20.05509052675391,17.985181284318
11.60000000000003,1.6452046753623073,3.1565986065139846,19.77641740293165,0,19.77641740293165,,3.4792822384859736,19.77641740293165,18.068785218616107
11.700000000000031,1.6490011786735863,3.1522806060440924,19.534367080547405,0,19.534367080547405,,3.4884708951670733,19.534367080547405,18.133470915814843
11.800000000000033,1.6515748508334562,3.1490158276795066,19.342274849504975,0,19.342274849504975,,3.495931983049801,19.342274849504975,18.181766624209708
11.900000000000034,1.653148256759597,3.1467354036988535,19.209080480647263,0,19.209080480647263,,3.501368922575726,19.209080480647263,18.214191677698388
12.000000000000036,1.6539533008033978,3.145353895325157,19.137691210596415,0,19.137691210596415,,3.5042431703159354,19.137691210596415,18.23001371188137
12.100000000000037,1.6541865055404177,3.144774600212087,19.124172528007765,0,19.124172528007765,,3.5040775930643635,19.124172528007765,18.228364790568534
12.200000000000038,1.6539809520596238,3.1448933497723557,19.160378472344355,0,19.160378472344355,,3.5005324752472626,19.160378472344355,18.208347658628465
12.30000000000004,1.6533987861271155,3.145600392849807,19.237485484817046,0,19.237485484817046,,3.493424314054383,19.237485484817046,18.16906185451655
12.400000000000041,1.6524434695663144,3.1467804608568755,19.348474933630065,0,19.348474933630065,,3.48275149660941,19.348474933630065,18.10987878644935
12.500000000000043,1.651086551850423,3.1483115766451997,19.488971507479775,0,19.488971507479775,,3.4687264544753433,19.488971507479775,18.03090805971648
12.600000000000044,1.6493009661269882,3.1500635118159592,19.65667612714256,0,19.65667612714256,,3.4517999504800554,19.65667612714256,17.93349110498011
12.700000000000045,1.6470924098939101,3.1518969468217906,19.849967308526285,0,19.849967308526285,,3.432661878109138,19.849967308526285,17.820545843391027
12.800000000000047,1.6445219862261116,3.1536643143563,20.06635303618684,0,20.06635303618684,,3.412214159578353,20.06635303618684,17.696664960347903
12.900000000000048,1.6417160986478603,3.155213021126625,20.301548946429016,0,20.301548946429016,,3.391538798613654,20.301548946429016,17.56804892024469
13.00000000000005,1.6388627992334055,3.156391297992158,20.549914499706517,0,20.549914499706517,,3.3719123673294105,20.549914499706517,17.44253944739963
13.100000000000051,1.6361967750126318,3.1570564048615544,20.806367075865015,0,20.806367075865015,,3.354903492913408,20.806367075865015,17.329973766224
13.200000000000053,1.6339772229745977,3.1570844093527297,21.064145356684364,0,21.064145356684364,,3.3417519268641565,21.064145356684364,17.23877491003149
13.300000000000054,1.6324632488647233,3.1563803574012415,21.3118998609951,0,21.3118998609951,,3.3327495951436883,21.3118998609951,17.172575296516268
13.400000000000055,1.6318899832450586,3.154887430232919,21.539078791696536,0,21.539078791696536,,3.3280428788107583,21.539078791696536,17.13419312168713
13.500000000000057,1.63244634726831,3.152593675636855,21.736484578386197,0,21.736484578386197,,3.327633505176818,21.736484578386197,17.125466276925163
13.600000000000058,1.6342539642026432,3.149535118253292,21.896807885313994,0,21.896807885313994,,3.3313037776134347,21.896807885313994,17.14668776672923
13.70000000000006,1.6373471392369026,3.145794466808119,22.015379195691814,0,22.015379195691814,,3.3385982777215886,22.015379195691814,17.196310355019776
13.800000000000061,1.641655808746627,3.1414951914311544,22.090923316789056,0,22.090923316789056,,3.3488736928870386,22.090923316789056,17.270991676023417
13.900000000000063,1.6469955286703175,3.136791366389013,22.12687004026853,0,22.12687004026853,,3.361466926131355,22.12687004026853,17.366283905297557
14.000000000000064,1.6530693648684802,3.1318542754254435,22.134135611822526,0,22.134135611822526,,3.376155071985619,22.134135611822526,17.478936714796706
14.100000000000065,1.6594850202524747,3.126857268463465,22.125170689209938,0,22.125170689209938,,3.392397259299571,22.125170689209938,17.60305709676031
14.200000000000067,1.665786926457976,3.1219606587557167,22.105634934687732,0,22.105634934687732,,3.4082777041197954,22.105634934687732,17.724820627101227
14.300000000000068,1.671498833324278,3.1172985002587654,22.087398903512195,0,22.087398903512195,,3.422780544241894,22.087398903512195,17.8346061524137
14.40000000000007,1.6761696224489395,3.1129688633844474,22.082217707133555,0,22.082217707133555,,3.435187732905326,22.082217707133555,17.92434187037132
14.500000000000071,1.6794148418071473,3.1090287556602694,22.09538976667878,0,22.09538976667878,,3.4444808308109254,22.09538976667878,17.98483666499654
14.600000000000072,1.6809485080431072,3.1054941805353082,22.128677412861954,0,22.128677412861954,,3.4501238667951655,22.128677412861954,18.01025314924818
14.700000000000074,1.6806027342244045,3.102345097197602,22.17881158211368,0,22.17881158211368,,3.4520076294707414,22.17881158211368,17.998110700273898
14.800000000000075,1.6783354056409718,3.0995343581325803,22.237256800148494,0,22.237256800148494,,3.4503787433651247,22.237256800148494,17.94907122222707
14.900000000000077,1.6742277748737395,3.0969991726085975,22.29127973033298,0,22.29127973033298,,3.4458001023229987,22.29127973033298,17.866756201733214
15.000000000000078,1.6684744346654787,3.094673355893748,22.325660903634134,0,22.325660903634134,,3.4391049360843384,22.325660903634134,17.757417262000715
